CellID,CD3,Vimentin,aSMA,Ecad,Ki67,CD45,CK14,CK19,CK17,PCNA,PanCK,CD31,cross_cluster,x,y,cell_type_tumor
3431,0.3829258339145601,0.3988570681359024,0.3674316546894443,0.4909754616916394,0.455664981486378,0.4000412634211818,0.4152495792876242,0.6595279847598635,0.4820125722890437,0.7377157609017295,0.7696101678270719,0.1536934497947506,Proliferative Epithelial,950.8821428571428,776.9214285714286,Proliferative Basal Epithelial
3432,0.8552000842111874,0.7089401590989406,0.6038337988126935,0.527891207844462,0.5870748914255817,0.6813448027477892,0.4870243420685347,0.4960206347634601,0.4562714950854369,0.7547025997944862,0.438766094700836,0.2282204838653192,CD8+ T-cells,952.728813559322,945.813559322034,Proliferative Epithelial
3434,0.7631944548343923,0.6649607373982567,0.5009778114513612,0.5452313658713576,0.5044511237521624,0.7035475420795655,0.4562246492514851,0.5285186685645564,0.4618064372755684,0.617079735248121,0.7057115824418508,0.1657597291247675,Epithelial,956.8,1123.77,Basal Epithelial
3436,0.5001030760137811,0.7480034026481197,0.6267433227194362,0.530997532041415,0.2510124929353741,0.4970286720423752,0.4694567350387019,0.4992952154521577,0.4572750876891623,0.4675936696805909,0.4238360234711503,0.903587485131706,Endothelial,950.5454545454544,831.1969696969697,Endothelial
3439,0.474638336416892,0.6681780182643653,0.635080501455159,0.5130609714387001,0.2572241948145475,0.5587524940584138,0.4650874327632707,0.4989163692322479,0.469616232787536,0.5394845939601945,0.4289988809227384,0.4281955439954595,aSMA+ Stroma,965.5548387096774,1636.883870967742,aSMA+ Stroma
3440,0.6405867399312574,0.6869805823465556,0.535550983969547,0.5098984931729709,0.3474873016774871,0.6612387417933028,0.4848834197995508,0.4897948696279329,0.4910765119227305,0.4825860556235536,0.3719394240937031,0.4261309573084171,CD163+ Macrophages,970.5271317829456,1838.6666666666667,Proliferative Epithelial
3441,0.621820728259312,0.748381863755015,0.4151548269549115,0.5100826222032961,0.4755704038323176,0.6627959309761098,0.4749128167995756,0.4846383721533577,0.4960515676912022,0.510422203910471,0.3569394534386945,0.3993767321952964,CD163+ Macrophages,970.6492537313432,1850.410447761194,Proliferative Epithelial
3443,0.933797443838124,0.547008812662529,0.2871354093348263,0.7345694059627002,0.2133486794176337,0.4414761812845023,0.43688235348868,0.9544657291390564,0.5764036069819122,0.4655463563984857,0.9272270448979129,0.1548243855493078,Basal Epithelial,949.051282051282,683.5512820512821,Basal Epithelial
3445,0.6362966032190756,0.7142830388820203,0.5603709969909929,0.5145349684162445,0.2564309212769432,0.6849034192695074,0.4622604981052023,0.4993771958808483,0.4913977203255211,0.4904041196659078,0.4407174244444418,0.3755922668246409,Macrophages,967.3529411764706,1652.279411764706,aSMA+ Stroma
3447,0.4964549116691212,0.6669793449087967,0.5596096622902221,0.5151531091527352,0.2612250511192764,0.725836997976848,0.4819509002880924,0.4958252283128954,0.4785521975528686,0.4786318352505518,0.4170523722602414,0.8257359214107193,Regulatory T-cells,968.5135135135135,1702.1981981981985,Endothelial
3450,0.4010255299597591,0.3963016021877952,0.2723016784266878,0.5200927029351659,0.5616684879207047,0.3836090997909953,0.381917840058627,0.7759209594400541,0.6004989580089598,0.6377862496300644,0.8460711862279744,0.1535859071184307,Proliferative Epithelial,949.6851851851852,643.5185185185185,Proliferative Epithelial
3452,0.5161854933634935,0.5443161705367996,0.31504397073102,0.6422277291741536,0.4190367459636214,0.4559574018274682,0.5055925898129178,0.736982364149098,0.4612458300940245,0.6145019174677661,0.8269835048589537,0.1582689620884131,Epithelial,965.5958333333332,1526.0541666666666,Proliferative Basal Epithelial
3456,0.5123821337154736,0.4351275748741034,0.3314678909968532,0.6107862435127629,0.2670258755569665,0.4253470300884312,0.4486185033387718,0.8241710471750007,0.8905644284200557,0.5824174643302233,0.869667202729388,0.1488075206700909,Basal Epithelial,955.243523316062,884.6217616580311,Basal Epithelial
3457,0.686258774743991,0.7446425451053146,0.7069615266885882,0.5079071355236876,0.2325337748905253,0.4564516268793184,0.4674094149671635,0.495378903713999,0.4462758190948603,0.5774291747785255,0.4651906371445544,0.2423645968905127,aSMA+ Stroma,958.7716535433073,1074.496062992126,aSMA+ Stroma
3458,0.494992969841536,0.645351079372477,0.5865149304967289,0.4713292918764773,0.2119272602475569,0.5499969005991584,0.4346899509728433,0.4843056080972975,0.513429413513477,0.4003039810296604,0.4075360676001839,0.3575731884446963,Macrophages,948.98,536.74,aSMA+ Stroma
3460,0.5508028108009776,0.5166338342685728,0.3374475576573481,0.6431202887895824,0.2527184043170723,0.4395694071715259,0.4442248834980083,0.6652293168934693,0.5045669777878639,0.4097382367996618,0.8460870886524806,0.1364544812806184,Epithelial,981.9111111111112,2256.0777777777776,Epithelial
3464,0.3519818175897945,0.4141217289463879,0.321225305079949,0.549430620637254,0.4724645574629642,0.3701662805284848,0.3671436754108046,0.7062572551956381,0.4439874109193858,0.6326897949586063,0.7506817051597295,0.1442858432382905,Proliferative Epithelial,968.8875968992248,1454.1589147286822,Proliferative Basal Epithelial
3467,0.9565629922904164,0.549641685580443,0.3120781961171643,0.7310263691994245,0.225498420185127,0.4464604601597443,0.4446504470503395,0.9089275288551608,0.5953160986935083,0.4878314643051073,0.9104856822838768,0.1522731252922154,Basal Epithelial,955.1741573033707,703.5449438202247,Basal Epithelial
3468,0.6709102652615566,0.7432779539513272,0.6130145731642772,0.5339464592686161,0.2568353544492224,0.580760678402139,0.4855994367346802,0.4931587006832056,0.4470682931221049,0.594486233320592,0.4418141493474999,0.4110490514294593,Macrophages,963.0855263157896,1113.8092105263158,aSMA+ Stroma
3470,0.5884764984338002,0.5134545711421314,0.456881257745491,0.6205469854605654,0.2260187539950935,0.4251012573137143,0.4235760208921948,0.7175657340686388,0.5153329004198067,0.4303111421543952,0.8551648591312667,0.1462988741791475,Epithelial,983.2,2276.91,Epithelial
3471,0.6139445572998692,0.6264450674146599,0.6359031234475856,0.4531832177059656,0.2107585392916804,0.7279505627646866,0.4228373229825578,0.476049901461948,0.4892538106304421,0.4325398943763728,0.4433352353641392,0.2522129058324795,CD8+ T-cells,952.4606741573034,509.4157303370786,T-cells
3476,0.4923543382951858,0.7546509140201364,0.6259479634023695,0.5379484307929796,0.271094114515287,0.5348297483384575,0.5082925433177733,0.4993474248013771,0.4812971066375565,0.578052641923662,0.4226657694743953,0.8868395986064946,Endothelial,974.46,1683.01,Endothelial
3478,0.5318038949210324,0.6920923510075054,0.5600882007983409,0.5255416110516855,0.4167471605472367,0.5859520558165754,0.487968720951104,0.4984258808997197,0.4988067082709103,0.6070818244955417,0.4277570638127413,0.9042226531183586,CD8+ T-cells,974.818181818182,1663.0727272727272,Endothelial
3481,0.4727503039782242,0.4678733345504079,0.402618793946237,0.6502755012842558,0.2731818162548093,0.4519203333593594,0.4839591999919257,0.7971062869861677,0.5246818039931201,0.6314862951727978,0.7854814999888259,0.1778492149050204,Proliferative Epithelial,961.0557939914164,866.8583690987125,Proliferative Basal Epithelial
3483,0.4590966131881021,0.5983917496276865,0.3979584927574491,0.5202997155551696,0.289834341127518,0.561077656713562,0.4778189253504185,0.4977388052154082,0.4570815128960657,0.5242743030922079,0.3927442176428729,0.4338853744973202,Regulatory T-cells,975.4270833333334,1706.75,aSMA+ Stroma
3488,0.6283223725585015,0.5105702447818837,0.3370587530587959,0.6703268901187087,0.5182167804391402,0.4354999200796903,0.436498219901374,0.9084201272225326,0.6832412809026235,0.6606160832239396,0.8958201787559684,0.1564939924883165,Proliferative Basal Epithelial,957.3333333333334,626.9345238095239,Proliferative Basal Epithelial
3489,0.6360587955420056,0.7951448055465392,0.4889990400755591,0.5217904611225234,0.2578115666812913,0.5371377310579475,0.4768785954060356,0.4992158926360972,0.4617490834889697,0.5259223199804085,0.3978587715338931,0.2251593406379864,Macrophages,960.7857142857144,850.3571428571429,aSMA+ Stroma
3493,0.942174870033687,0.8163108237163076,0.8361067684733365,0.431690609902132,0.2011773575710994,0.4369099236211368,0.4225130128606086,0.4767427775167909,0.5198521119174013,0.4287546632209495,0.4051017870627799,0.2142383138274038,aSMA+ Stroma,955.0,463.5,aSMA+ Stroma
3498,0.3880574776045521,0.6697318139099708,0.5083683112607605,0.4247130896307601,0.2302171132860984,0.5657787730281831,0.4222414257339439,0.4751205066102739,0.5902021429522685,0.4916877609879886,0.3989000327402252,0.4697128772752147,CD163+ Macrophages,955.0281690140844,445.1267605633803,aSMA+ Stroma
3499,0.3517034271918278,0.6274480305640567,0.4635500517858242,0.4294369377110289,0.2185978499636258,0.765990533678389,0.4377480364218085,0.4842430416815528,0.4859986951262827,0.4350202902854296,0.4180148844405801,0.4821607811575851,Endothelial,956.8130081300814,545.5853658536586,Endothelial
3500,0.6055272266365703,0.6423472556249932,0.6554629429175668,0.5361716843701275,0.2633782990296098,0.615432979650151,0.4789998491896298,0.4888048717991283,0.4599546629462518,0.5870418857131745,0.4018763165047397,0.5278804138438197,Macrophages,967.5714285714286,1087.5238095238096,aSMA+ Stroma
3504,0.4510248139351738,0.6571019127233219,0.6117688181187615,0.4779628332444659,0.2430786537463499,0.5322068415476592,0.436128638342426,0.4955565721642972,0.4603631680911018,0.4189636427452158,0.4103930306715733,0.252147239529043,Macrophages,980.197424892704,1723.4678111587982,aSMA+ Stroma
3505,0.5538822244400062,0.6839763089266613,0.4368562057927354,0.555803688956256,0.4019148013756612,0.6438402822619718,0.5051463881538724,0.4960087649024982,0.4709223160310098,0.664128184711998,0.3919121968728822,0.5065575194098653,CD8+ T-cells,966.1132075471698,966.8584905660376,Proliferative Epithelial
3506,0.6167473461041245,0.7185056506263142,0.7173379512367981,0.4880872631502293,0.2426339111366147,0.469837550265704,0.4174735071944075,0.4883315373643468,0.4382061772699433,0.5118505592398308,0.4027936260630453,0.1975364274386488,Macrophages,967.5,1004.0,aSMA+ Stroma
3509,0.4541474184105087,0.4449770545780827,0.3562550476868623,0.5655047056960635,0.3146502073582094,0.4177249177137332,0.4546840457752257,0.742326173967432,0.4720839925445172,0.710652623776572,0.8105333491783504,0.1540045305338505,Proliferative Epithelial,977.2315789473683,1470.621052631579,Proliferative Basal Epithelial
3512,0.4816466989866091,0.7299221128109736,0.4282392136052702,0.5223649300457626,0.2558750377084924,0.6095713833435152,0.4764755605590525,0.4991083350181494,0.4656849819650905,0.4986929191264627,0.3991701151358204,0.3793269654771606,CD163+ Macrophages,965.8026315789474,824.4342105263158,Endothelial
3513,0.5713956755942968,0.6196565834025163,0.6140052556737156,0.5163975932829331,0.301891251420557,0.5455922936007656,0.4553393431109478,0.4847420105081546,0.4414156707556452,0.6019498860804223,0.4036510693146094,0.4753837956959976,Macrophages,969.0179640718565,1057.0718562874251,aSMA+ Stroma
3514,0.4357158881328174,0.4394338982642459,0.4323088732923371,0.5457572796083608,0.1600250921326277,0.3178370743324278,0.2825352271349928,0.5452554826897666,0.4723824180725123,0.3077091680843634,0.6339611415084122,0.1236095734033504,Epithelial,992.5805084745764,2293.7669491525426,aSMA+ Stroma
3516,0.3648826270523553,0.7168155456991426,0.574081968461806,0.4556056982357175,0.2014746324608261,0.4987764824572669,0.4431212767569413,0.4832468700462656,0.487924601017803,0.4456494067616184,0.4446825417686065,0.933090879029468,Endothelial,960.8642857142858,556.2142857142857,Endothelial
3518,0.5718369242639545,0.6363000828259213,0.5956169041757303,0.5433681139895101,0.2590734061918054,0.5830309781340044,0.4831761526314579,0.4889692560982704,0.4503453250529871,0.5509412931180402,0.4084482293041578,0.4539313538968139,Macrophages,969.841726618705,1073.7338129496402,aSMA+ Stroma
3521,0.5796537343615619,0.536066561158168,0.4749323782099749,0.518957510622197,0.3410318210988247,0.651031859623755,0.4729835727562178,0.4912373058717301,0.4611195360319203,0.5911460460384947,0.3885786350142841,0.5097091611912289,CD8+ T-cells,969.2898550724638,990.6521739130436,aSMA+ Stroma
3522,0.8704756152809788,0.7721466930545031,0.4477116024675852,0.489389912197214,0.2741588976147787,0.8151590464722275,0.4620596066837794,0.4925225790403483,0.4979881429028656,0.4962575618136948,0.3847226982712556,0.7588164693026274,Regulatory T-cells,985.6127167630058,1838.0809248554915,T-cells
3526,0.5218778007182503,0.6727293158653317,0.482341495603453,0.4806207248976542,0.2093606355982024,0.4506003591431213,0.3998246214402536,0.5120088716497245,0.4444518422662917,0.4174002926463857,0.4467374510405352,0.1897630493048697,aSMA+ Stroma,963.0454545454544,605.2727272727273,aSMA+ Stroma
3528,0.6983561390212153,0.6301533254482776,0.6600297277184607,0.4973775485266473,0.338912156900171,0.6743601092697726,0.4430796704741302,0.4956720129328831,0.4449390172957463,0.4983881975558605,0.4050991767337121,0.2145206456635333,CD8+ T-cells,967.3545454545456,945.9090909090908,T-cells
3529,0.6820558232051012,0.7280117691789317,0.8488679835018755,0.4937039811391667,0.2503883524109256,0.5326910159874284,0.4582101190717711,0.4831087030196221,0.4903523231021588,0.4893387291228193,0.3888941313516735,0.2069947232954984,aSMA+ Stroma,987.8203592814372,1896.820359281437,aSMA+ Stroma
3535,0.4047982296216794,0.7007453180318278,0.3236454865979039,0.437300835050892,0.2062323241122216,0.5651813002882545,0.4234448986409572,0.4954907279485558,0.4866368439252674,0.4199924467532971,0.4205383520117859,0.3385221721983777,CD163+ Macrophages,964.5862068965516,586.7068965517242,Endothelial
3538,0.5226659291890906,0.712139415068136,0.6798079881927153,0.5310967362968221,0.2448709014548127,0.4299017042611124,0.4649173545186453,0.4917603973296262,0.4562544012831722,0.4811653974382493,0.418666018430791,0.9412438308671252,Endothelial,974.0115606936416,1123.1618497109826,Endothelial
3540,0.7732411971787119,0.7199876564880497,0.8407770389383004,0.4841921869770911,0.2549937680404336,0.4133442445728505,0.4321247302113869,0.4832732323664158,0.4706972675020744,0.386669304641781,0.4082116650634411,0.1433842084277438,aSMA+ Stroma,989.4468085106384,1928.7659574468084,aSMA+ Stroma
3546,0.5648829797217774,0.4767375611159958,0.2889960545038523,0.6695531053274447,0.2769577615090231,0.4494322410807694,0.4427926340215353,0.8304631630396043,0.4639911229412491,0.6100819002501962,0.8633003394714011,0.1352485676379336,Proliferative Epithelial,980.7763157894736,1396.4342105263158,Proliferative Basal Epithelial
3547,0.6029659265659685,0.4683953290627963,0.2733529348695641,0.720918366070453,0.2652367774990183,0.4226802310486035,0.4446651283434633,0.8684524766637557,0.4667255355923481,0.614060386606571,0.9005388719895748,0.133096534483732,Proliferative Epithelial,981.0152671755724,1439.0458015267177,Proliferative Basal Epithelial
3548,0.3737808713516087,0.6396020629534513,0.5381034573402527,0.4263358099295222,0.6731275800947913,0.4926773481570078,0.4377174093012068,0.4806858098852368,0.4760017092559511,0.7109787347408988,0.4289532950655882,0.256968455575767,Stroma,964.9397590361446,534.1807228915662,Proliferative Epithelial
3549,0.6875914821306203,0.5227464476118506,0.3640956759021169,0.6144410944194988,0.3358445179009019,0.5912766306641594,0.4770406561069962,0.8139520350692284,0.8500107403203545,0.7341522535298177,0.8313770100889657,0.1479030784908307,Epithelial,969.7428571428572,877.1942857142857,Basal Epithelial
3550,0.5493308668793492,0.4139904263962957,0.2800779833963989,0.6138295677642746,0.6515972589311364,0.4101469490194044,0.4488843235614986,0.85129028019124,0.485221738085677,0.6629427368722877,0.8612269700266322,0.132756741521913,Proliferative Epithelial,981.01,1368.95,Proliferative Epithelial
3554,0.5121237706175266,0.6898818508081416,0.5617754822319859,0.5279163563302518,0.2935071765390158,0.4772402733281061,0.4732522056209323,0.5012720991498462,0.4584981458132744,0.6337105618825146,0.4306738033815063,0.7283175688920155,Endothelial,985.678756476684,1599.9844559585492,Endothelial
3558,0.5097179960474709,0.4558546520575391,0.3660799778534807,0.6478337471424749,0.4209086278441794,0.4188731549282576,0.5210488886788377,0.8366038424691402,0.4849651657411653,0.7721013223146447,0.8314048469755014,0.1394819505187468,Proliferative Basal Epithelial,981.976653696498,1381.3735408560312,Proliferative Basal Epithelial
3562,0.6550808233958093,0.6736521303509466,0.5578636919772927,0.4023519886825222,0.1590429159001541,0.7051359010974111,0.3826263931077215,0.475869308657746,0.4584155626681063,0.382031362496482,0.3689301496141854,0.5827016074495198,CD8+ T-cells,963.4409448818898,384.8818897637796,T-cells
3565,0.6590155086763176,0.6207508336212817,0.5647974797236822,0.5124309839927977,0.3204536883203378,0.6633271118301176,0.4598184416349505,0.484082791611524,0.4651905841849903,0.6323209790987637,0.3977209400381185,0.6061874979517033,CD163+ Macrophages,974.8941176470588,1046.835294117647,Proliferative Epithelial
3566,0.5546405560528267,0.5956132373884436,0.6326293915880141,0.5162659820794887,0.2528185552464164,0.4883445328015868,0.453481184624847,0.4996585387306017,0.4584484156670185,0.4614447036869867,0.4341805848957912,0.2286942569917713,Macrophages,987.7575757575758,1616.5681818181818,aSMA+ Stroma
3576,0.5472668081920261,0.6979277928907104,0.5240773972110604,0.4893381755235154,0.2976306426503473,0.5083692956645144,0.4618461943812296,0.4962795879450001,0.4639218661496665,0.6306338232966543,0.4064743067854139,0.2401440185066052,aSMA+ Stroma,991.5,1779.8783783783783,aSMA+ Stroma
3577,0.472255064369795,0.5785985449155555,0.4100829732083846,0.4808135100446563,0.2594236826950603,0.6271785503020947,0.4742396607400144,0.4987221667323268,0.4737050699311578,0.5001504859714816,0.3925376174786772,0.7265792419573446,CD163+ Macrophages,991.622641509434,1804.122641509434,Endothelial
3578,0.5662848142968826,0.7906507775271622,0.6062272416563026,0.5540638325204984,0.964847361843031,0.60734580733737,0.5201847205492698,0.4953774159369074,0.507369683704752,0.6731770416015557,0.3412223184661705,0.3555865559734951,Stroma,992.7377049180328,1865.3661202185792,Proliferative Epithelial
3580,0.6284096290192428,0.6603751683742264,0.512856519565075,0.5240999977936832,0.2570984685091014,0.6968972855241465,0.4589847527381028,0.4965034880344873,0.4984234375704108,0.3996657959055799,0.4380234017759796,0.8302771522955567,CD8+ T-cells,989.3684210526316,1645.2631578947369,Endothelial
3581,0.4902795170267102,0.5262533318641172,0.543175043790573,0.4657009143675311,0.2372202702882556,0.4306644040995492,0.4278919577454367,0.4945643268012186,0.5463596082838361,0.441033539844377,0.4295758519771244,0.2832575445989745,Endothelial,990.3851351351352,1693.5202702702702,aSMA+ Stroma
3582,0.609290762678405,0.6318518673532176,0.4306155050995419,0.5038448374895563,0.3087800621447786,0.7063084348197858,0.4361972150313407,0.4945280375079598,0.4354309180933853,0.4595108127151186,0.3910595654920705,0.2797980129082872,Macrophages,976.5,942.407894736842,aSMA+ Stroma
3585,0.5257146657613863,0.4643834396987407,0.3012059773780719,0.651962789961451,0.3189646552050613,0.4196956336764378,0.4280083642962107,0.8656832853091767,0.4947437279985728,0.6265594162058585,0.8640743996691153,0.1469441362241919,Proliferative Epithelial,978.4072398190044,901.5067873303168,Proliferative Basal Epithelial
3586,0.7368487687217706,0.623595224845875,0.466639278861493,0.5251972706565728,0.2580839771574545,0.7212814282150313,0.4835589996142505,0.4828235793805224,0.4808029016146638,0.5495861644405832,0.4092343630583794,0.5388096361662007,CD8+ T-cells,980.514563106796,1025.5533980582525,T-cells
3587,0.5074146141932153,0.7416587102095683,0.673329636480052,0.5247294039661289,0.2448131790976353,0.4520257552566789,0.4322372425255711,0.4944976057048483,0.4668836379375139,0.4276346392268262,0.4306327243056583,0.7934707845653225,Endothelial,981.4931506849316,1130.0684931506848,Endothelial
3590,0.5852460379055403,0.5218620704243593,0.4353339692192376,0.6568548096753517,0.3894812355160318,0.4352966888975771,0.4403380824443585,0.8651649959678328,0.5511833915559242,0.7275878739996736,0.8775353739360156,0.163709667423507,Proliferative Basal Epithelial,970.020725388601,620.4507772020726,Proliferative Basal Epithelial
3593,0.4620251416732066,0.8101585670797116,0.6301335503813487,0.4535875573842173,0.1994258090802208,0.7083347266531397,0.4160396824460565,0.480832422766591,0.5045757088533841,0.4128909074627053,0.3898799124704278,0.3729171087570813,aSMA+ Stroma,972.3553719008264,511.6694214876033,aSMA+ Stroma
3595,0.6231437565436245,0.6125113047430704,0.6071210466243708,0.4962758337049542,0.2287767673139986,0.4554528704239315,0.4311099570363875,0.4916224470055503,0.4483605536877528,0.5272446005818762,0.4124144716756424,0.2224149865028393,aSMA+ Stroma,983.3529411764706,1160.105882352941,aSMA+ Stroma
3598,0.6258205891344573,0.6413473331878,0.5076590721938978,0.3792753920002677,0.1759916823951338,0.7189910910699253,0.3511135292622587,0.486819053622278,0.4656886431934589,0.4205175147214005,0.3921701563215324,0.3316588051057051,CD8+ T-cells,973.9512195121952,566.170731707317,T-cells
3599,0.713129834288572,0.6467652314538641,0.5270865390555803,0.4607368651051959,0.2056268922141331,0.6884695784652921,0.4160851027721467,0.4991239822916073,0.4860105317225141,0.4572594921365618,0.4356659207513428,0.3801382533895596,Regulatory T-cells,974.3770491803278,598.2786885245902,T-cells
3604,0.4165379529413345,0.666635053889117,0.6192218719793056,0.4588864052140307,0.2288917118608306,0.4771034108219683,0.4844293112706997,0.4734324564565891,0.5384647394485256,0.4854926922408495,0.4161596059905866,0.424485330588913,CD8+ T-cells,972.0530303030304,461.6818181818182,aSMA+ Stroma
3605,0.4154768531174732,0.8324656386419521,0.5050726048798515,0.4453572886583135,0.2000435853950037,0.6147324787098104,0.4257497388354648,0.4933667262260258,0.4676362520331128,0.4483096532048883,0.4165841843930233,0.489658231561981,CD163+ Macrophages,973.7966101694916,581.3644067796611,Endothelial
3608,0.5002116181374999,0.4435720715656768,0.3194876160702294,0.6560844518226394,0.328870303376787,0.4352094142011946,0.4354127041664476,0.8477818391013779,0.5891355176400503,0.7262201377282135,0.843541153053814,0.1633672619697984,Proliferative Epithelial,979.828025477707,868.8980891719746,Proliferative Basal Epithelial
3609,0.4386487052195253,0.4337816766506188,0.3559169830052283,0.6419905249810364,0.2640259772534724,0.4016463052341211,0.4666850397216022,0.7113484351008881,0.5079311398426632,0.7506536107498989,0.7492228810542966,0.1346964923257451,Proliferative Epithelial,992.3505154639176,1469.3144329896909,Proliferative Basal Epithelial
3610,0.4779992973918793,0.6612467894585352,0.519505236580902,0.4409730950553169,0.237670280033507,0.5779995613535166,0.4181470992050607,0.4939725447350525,0.483212553528907,0.4577898466935505,0.3928934023601527,0.2725221302362712,Regulatory T-cells,998.0629370629372,1840.3986013986007,aSMA+ Stroma
3613,0.5253471011502188,0.7024002951264383,0.5664965534443608,0.4968005876877579,0.2415258313542559,0.5838284022411718,0.4328881256890259,0.4913770944053537,0.4768560244136919,0.4860204719849499,0.4080461798677726,0.5277544042093891,CD163+ Macrophages,987.2300884955752,1187.646017699115,aSMA+ Stroma
3615,0.4857666849783601,0.6240218765089814,0.6333523437458004,0.5224150928264276,0.2568785489815787,0.5535584474832896,0.4389696205939715,0.4862493430795163,0.4903637614833109,0.4502494281586948,0.4033482908181822,0.4557943270436347,Macrophages,983.2,1013.8190476190476,aSMA+ Stroma
3617,0.8130998813402603,0.6964754719072145,0.4830192468502907,0.4237755270283766,0.2198403065536151,0.777395619061363,0.4268825531793653,0.4829379981382917,0.4946407041324175,0.4347720785815294,0.4321466750695918,0.3418787781861801,Regulatory T-cells,976.5359477124184,534.4771241830065,T-cells
3618,0.501409206446866,0.5723650052936105,0.3621854826122022,0.5070211565855307,0.2550773550674251,0.6120505357524556,0.4585224600779122,0.4971865480386252,0.4561352691900648,0.5527899697803147,0.3921472635230761,0.3975135226090265,Macrophages,981.6164383561644,837.013698630137,aSMA+ Stroma
3619,0.5033643164733951,0.5929124993151464,0.5585365867124861,0.5159292270968875,0.2495655163660505,0.5758466169731281,0.4433284435766666,0.4987054666864599,0.4749644833385174,0.4683007252056654,0.5104850524482903,0.4366096597955226,CD163+ Macrophages,990.2857142857144,1246.5510204081634,aSMA+ Stroma
3626,0.4984352114865092,0.744629988485591,0.5335209730181055,0.5124767873241776,0.2473009254166335,0.5485982012886368,0.4424053191513176,0.4823764779566979,0.4704837011397569,0.502332628804184,0.4097089660552692,0.429796002184138,aSMA+ Stroma,1004.5328467153284,1963.554744525548,aSMA+ Stroma
3629,0.4465389364831569,0.6270870433424952,0.4092929195929777,0.5097445770264953,0.4217878505450739,0.5385671457526352,0.4574830743135838,0.5111920726414535,0.4493797777583378,0.7140354482838891,0.4166188985390266,0.6659491762245578,Endothelial,984.2395833333334,851.4166666666666,Proliferative Epithelial
3631,0.5462633834949898,0.3928243498608867,0.4080818734552783,0.5606978409743026,0.7538775037548914,0.3824964318501089,0.4382112121699474,0.7988395745384244,0.4619980363849993,0.8149979626041948,0.7929710243463778,0.1380148044947004,Proliferative Epithelial,993.7926267281106,1332.7235023041474,Proliferative Epithelial
3632,0.5268490051433323,0.5877500767406527,0.3975003717025042,0.576096371934984,0.2778929151249996,0.5363391933427276,0.4922771932745846,0.4990127593176409,0.4797939274428718,0.4589458124375221,0.4314933321703791,0.9084676227419322,CD163+ Macrophages,998.3934426229508,1631.2459016393443,Endothelial
3633,0.5479169842238866,0.6103928536434575,0.5925505424472226,0.5101742102771386,0.2556692753233248,0.5079086590162553,0.4520597204568539,0.4950755680601602,0.4928327060480287,0.4113669680807867,0.4379297225825463,0.9135400561854564,Endothelial,999.4193548387096,1666.8494623655913,Endothelial
3637,0.5062864759630025,0.5933725689385934,0.4863791631214548,0.5134277392364329,0.264285693610324,0.6229589678145008,0.4347012253386035,0.4948030395403447,0.4625315801009658,0.4153860103478312,0.3964896733698377,0.2936034201119827,Macrophages,985.5769230769232,940.6442307692308,aSMA+ Stroma
3638,0.4868222541042258,0.469027209219783,0.3723228840941349,0.6662171721201724,0.2839907402650556,0.4151168958363061,0.4909238208263486,0.8328677621891547,0.5004673553075604,0.6056487826468868,0.8446378876504571,0.1326689025920946,Proliferative Epithelial,993.334763948498,1387.725321888412,Proliferative Basal Epithelial
3643,0.965654953264122,0.5699365533013625,0.3236411186175692,0.6660647852493968,0.2210696148548347,0.4623350116714047,0.4579111515176908,0.8876156046512627,0.5225675304587911,0.5103712416429902,0.900271598286597,0.199957504835135,Basal Epithelial,982.3497757847532,692.3811659192825,Basal Epithelial
3645,0.395675012046469,0.4097802154219202,0.320768097089043,0.5634560034620826,0.3121384153404329,0.3995614921057949,0.4227307351179217,0.6817657252014345,0.4617452476734056,0.5750317586626511,0.8129622087742763,0.1396513395682891,Epithelial,995.9,1486.3,Proliferative Basal Epithelial
3647,0.5116911412937077,0.7383243193925457,0.6367593288901351,0.5298180160838488,0.2605136911909668,0.5239525970190547,0.4651965090890551,0.4893440157488038,0.4778081503614212,0.4729468185743606,0.4249519353357209,0.9987486242710204,Endothelial,987.79,974.59,Endothelial
3648,0.6428608866814425,0.6723381913995798,0.5080979171943719,0.5094176015845916,0.2477076307025273,0.757020945220235,0.4461003036300757,0.4830445317634689,0.4828745396827238,0.4642822634030453,0.4346681509471588,0.5173368523040377,CD8+ T-cells,989.29,1047.18,T-cells
3650,0.4585857015320326,0.7122374610766316,0.4228322586768878,0.4611128348668348,0.2357119758533457,0.7003525554660175,0.4299067414864106,0.4822800833886932,0.4957889369982716,0.4730435433426787,0.4141027699227982,0.6207639673628983,CD8+ T-cells,981.639344262295,560.811475409836,Endothelial
3651,0.4856863627882778,0.6638103721063304,0.488758941408994,0.5061728339344771,0.2603107530131711,0.6104439191943466,0.446903558875752,0.492660209486583,0.468312779714034,0.5016151055775625,0.4153556775261413,0.472934689851759,CD163+ Macrophages,993.1695906432748,1171.8713450292398,aSMA+ Stroma
3653,0.7187132859609664,0.6768112366417608,0.804259263724588,0.4915429108410912,0.2468285517667964,0.5942984779110114,0.4469664417454025,0.4874879822026693,0.4922364236120677,0.4634664322196319,0.4074190846918415,0.2978693430138738,aSMA+ Stroma,1006.3839285714286,1899.080357142857,aSMA+ Stroma
